author_year,study,cluster,group,case,phase,session,outcome,B1,T1,B2,T2,T3,T4,P,M1,G1
van Garderen (2007),19,1,1,2,Intervention 2,48,88,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Intervention 2,49,88,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Intervention 2,50,75,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,2,Probe,52,88,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,2,Maintenance,59,75,0,0,0,0,0,0,0,1,0
van Garderen (2007),19,1,1,2,Maintenance,69,75,0,0,0,0,0,0,0,1,0
van Garderen (2007),19,1,1,3,Baseline 1,2,25,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Baseline 1,12,51,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Baseline 1,30,25,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Baseline 1,37,63,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Baseline 1,38,38,1,0,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Probe,43,25,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,3,Intervention 1,53,76,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 1,54,63,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 1,55,88,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 1,56,76,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 1,58,76,0,1,0,0,0,0,0,0,0
van Garderen (2007),19,1,1,3,Probe,60,63,0,0,0,0,0,0,1,0,0
van Garderen (2007),19,1,1,3,Intervention 2,65,75,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 2,66,88,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,3,Intervention 2,68,75,0,0,0,1,0,0,0,0,0
van Garderen (2007),19,1,1,3,Probe,70,75,0,0,0,0,0,0,1,0,0
